"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"Sloat Blvd&Forest View Dr SW-NS","111","10","704","11","2","145","12","2","158","51","4","173","34","1","160","2","1","33","1","0","35"
"Sloat Blvd&26th Ave SW-NS/BZ","23","3","724","10","2","153","6","0","164","5","0","178","2","1","161","0","0","33","0","0","35"
"Sloat Blvd&23rd Ave SW-NS/BZ","9","1","732","3","0","156","0","0","164","2","0","180","3","1","163","1","0","34","0","0","35"
"Sloat Blvd&21st Ave SW-NS/BZ","22","5","749","1","1","156","16","3","177","1","0","181","2","1","164","1","0","35","1","0","36"
"Sloat Blvd&19th Ave SW-NS/BZ","86","47","788","18","3","171","22","17","182","18","13","186","21","10","175","6","2","39","1","2","35"
"Sloat Blvd&West Portal Ave SW-NS","124","177","735","15","59","127","24","60","146","33","18","201","33","26","182","13","7","45","6","7","34"
"Saint Francis Blvd&San Fernando SW","7","0","742","1","0","128","0","0","146","3","0","204","1","0","183","1","0","46","1","0","35"
"Saint Francis Blvd&Santa Ana Ave W","4","1","745","0","0","128","0","0","146","3","0","207","1","0","184","0","1","45","0","0","35"
"Saint Francis Blvd&Santa Clara Ave","2","1","746","0","1","127","0","0","146","2","0","209","0","0","184","0","0","45","0","0","35"
"Santa Clara Ave&Monterey Blvd NW-NS","9","2","753","0","1","126","0","0","146","8","0","217","1","0","185","0","1","44","0","0","35"
"Monterey Blvd&San Aleso Ave W-NS","17","9","761","3","3","126","2","1","147","11","2","226","1","3","183","0","0","44","0","0","35"
"Monterey Blvd&Northgate Dr SW-NS","21","24","758","8","1","133","6","6","147","2","7","221","1","5","179","3","4","43","1","1","35"
"Monterey Blvd&Faxon Ave S-FS","3","4","757","3","1","135","0","1","146","0","0","221","0","1","178","0","1","42","0","0","35"
"Monterey Blvd&Plymouth Ave NS-NS","23","4","776","12","0","147","2","1","147","2","1","222","6","2","182","0","0","42","1","0","36"
"Monterey Blvd&Valdez Ave SW-NS","6","4","778","4","1","150","0","2","145","1","0","223","1","1","182","0","0","42","0","0","36"
"Monterey Blvd&Ridgewood Ave SE-FS","25","41","762","13","9","154","4","17","132","2","8","217","4","5","181","0","2","40","2","0","38"
"Monterey Blvd&Gennessee St","65","50","777","29","13","170","19","18","133","6","7","216","7","10","178","2","0","42","2","2","38"
"Monterey Blvd&Foerster St SE-FS","96","46","827","33","3","200","23","16","140","19","16","219","12","5","185","6","4","44","3","2","39"
"Monterey Blvd&Edna St SW-NS/BZ","36","12","851","15","2","213","10","2","148","4","5","218","4","3","186","1","0","45","2","0","41"
"Monterey Blvd&Detroit St SE-FS/BZ","24","19","856","12","0","225","9","1","156","2","12","208","0","3","183","1","1","45","0","2","39"
"Monterey Blvd&Congo St SW-NS","18","16","858","11","2","234","4","3","157","1","4","205","2","5","180","0","1","44","0","1","38"
"Monterey Blvd&Baden St SW-NS","11","19","850","2","2","234","7","2","162","1","7","199","1","7","174","0","1","43","0","0","38"
"Monterey Blvd&Acadia St S-FS","2","4","848","2","0","236","0","1","161","0","0","199","0","2","172","0","1","42","0","0","38"
"Diamond St&Bosworth St SE-NS/BZ","314","385","777","68","152","152","41","73","129","45","78","166","110","49","233","31","10","63","19","23","34"
"Bosworth St&Milton St SW-NS","6","7","776","0","0","152","2","2","129","1","0","167","2","4","231","0","1","62","1","0","35"
"Bosworth St&Marsily St SW-NS","0","11","765","0","1","151","0","0","129","0","2","165","0","7","224","0","1","61","0","0","35"
"Mission St&Murray St NE-FS/BZ","32","92","705","16","13","154","6","20","115","3","25","143","4","26","202","2","6","57","1","2","34"
"Crescent Ave&College Ave SE-FS/BZ","102","61","746","25","8","171","21","6","130","16","16","143","28","20","210","10","8","59","2","3","33"
"Crescent Ave&Agnon Ave SE-FS","1","12","735","0","1","170","1","1","130","0","5","138","0","4","206","0","1","58","0","0","33"
"Crescent Ave&Arnold Ave SW-NS","9","26","718","2","1","171","1","2","129","3","6","135","3","11","198","0","5","53","0","1","32"
"Crescent Ave&Porter St SW-NS","0","17","701","0","1","170","0","3","126","0","6","129","0","6","192","0","1","52","0","0","32"
"Crescent Ave&Andover St SW-NS","7","53","655","2","2","170","2","7","121","2","9","122","1","27","166","0","5","47","0","3","29"
"Crescent Ave&Ellsworth St SW-NS","22","62","615","12","10","172","2","6","117","4","12","114","3","24","145","0","7","40","1","3","27"
"Crescent Ave&Folsom St SW-NS","9","34","590","0","4","168","2","7","112","3","8","109","3","11","137","1","4","37","0","0","27"
"Crescent Ave&Putnam St SW-NS","16","39","567","6","3","171","4","6","110","2","8","103","2","16","123","0","5","32","2","1","28"
"Bay Shore Blvd&Marengo St NE-FS","2","25","544","1","14","158","0","1","109","0","3","100","1","7","117","0","0","32","0","0","28"
"Bay Shore Blvd&Cortland Ave NE-FS","24","22","546","2","3","157","5","7","107","7","8","99","6","3","120","4","0","36","0","1","27"
"Bay Shore Blvd&Oakdale Ave S-NS","91","45","592","10","18","149","22","7","122","20","7","112","29","8","141","8","1","43","2","4","25"
"Oakdale Ave&Barneveld Ave SW-NS","6","25","573","0","22","127","1","0","123","3","3","112","2","0","143","0","0","43","0","0","25"
"Toland St&Newcomb Ave SE-NS","5","24","554","1","12","116","0","10","113","1","1","112","2","0","145","1","0","44","0","1","24"
"Toland St&Jerrold Ave SE-NS","6","41","519","3","19","100","1","8","106","1","6","107","1","0","146","0","2","42","0","6","18"
"Jerrold Ave&Selby St S-FS","1","24","496","0","14","86","0","3","103","0","0","107","0","2","144","1","4","39","0","1","17"
"Jerrold Ave&Rankin St S-FS/BZ","1","7","490","0","6","80","1","0","104","0","0","107","0","1","143","0","0","39","0","0","17"
"Jerrold Ave&Quint St S-FS","0","2","488","0","1","79","0","0","104","0","0","107","0","1","142","0","0","39","0","0","17"
"Jerrold Ave&Phelps St W-NS","3","37","454","0","7","72","1","6","99","2","11","98","0","9","133","0","3","36","0","1","16"
"Phelps St&Mckinnon Ave N-NS","1","42","413","0","8","64","0","9","90","0","9","89","0","11","122","1","3","34","0","2","14"
"Phelps St&Oakdale Ave N-NS","8","15","406","1","6","59","3","5","88","3","2","90","1","1","122","0","1","33","0","0","14"
"Phelps St&Palou Ave N-NS","7","21","392","2","1","60","2","4","86","1","7","84","2","7","117","0","1","32","0","1","13"
"Palou Ave&Newhall St E-NS/PS","2","16","378","0","0","60","1","3","84","0","4","80","1","7","111","0","2","30","0","0","13"
"Palou Ave&3rd St S-FS/BZ","146","68","457","21","9","72","35","17","102","25","17","88","44","20","135","8","4","34","13","1","26"
"Palou Ave&Lane St W-NS","16","30","443","1","2","71","5","5","102","2","7","83","3","12","126","4","3","35","1","1","26"
"Palou Ave&Keith St W-FS","8","50","401","2","8","65","0","10","92","2","10","75","1","17","110","2","5","32","1","0","27"
"Palou Ave&Jennings St W-NS","7","40","368","3","4","64","1","10","83","0","11","64","2","11","101","1","2","31","0","2","25"
"Palou Ave&Ingalls St S-NS","8","58","318","1","7","58","1","9","75","2","11","55","3","25","79","1","6","26","0","0","25"
"Oakdale Ave&Ingalls St S-FS","11","37","292","4","4","58","2","9","68","3","7","51","1","10","70","1","4","23","0","3","22"
"Oakdale Ave&Baldwin Ct S-FS","26","74","244","12","8","62","9","25","52","1","14","38","4","21","53","0","2","21","0","4","18"
"Oakdale Ave&Griffith St W-NS","31","35","240","12","3","71","13","4","61","2","4","36","3","14","42","0","7","14","1","3","16"
"Palou Ave&Crisp Ave N-FS","24","42","222","4","28","47","5","3","63","7","2","41","0","2","40","2","0","16","6","7","15"
"Palou Ave&Hawes St E-NS","48","47","223","20","3","64","12","11","64","10","9","42","4","17","27","1","5","12","1","2","14"
"Palou Ave&Ingalls St N-MB","86","12","297","31","2","93","22","2","84","8","3","47","10","3","34","6","2","16","9","0","23"
"Palou Ave&Jennings St E-NS","2","0","299","0","0","93","0","0","84","0","0","47","0","0","34","0","0","16","2","0","25"
"Palou Ave&Keith St E-NS","0","0","299","0","0","93","0","0","84","0","0","47","0","0","34","0","0","16","0","0","25"
"Palou Ave&Lane St E-NS","0","1","298","0","0","93","0","0","84","0","0","47","0","0","34","0","0","16","0","1","24"
"Palou Ave&3rd St E-NS/BZ","0","241","57","0","71","22","0","75","9","0","36","11","0","26","8","0","12","4","0","21","3"
"Total Passenger Boardings ","2461","2410",,"608","587",,"550","541",,"487","478",,"545","539",,"154","150",,"117","115",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,
"Stop","Daily On","Daily Off","Daily Load","AM Peak On","AM Peak Off","AM Peak Load","Midday On","Midday Off","Midday Load","School  On","School Off","School Load","PM Peak On","PM Peak Off","PM Peak Load","Evening On","Evening Off","Evening Load","Owl On","Owl Off","Owl Load"
"23-Monterey to SF Zoo Weekday",,,,,,,,,,,,,,,,,,,,,
"Palou Ave&3rd St E-NS/BZ","268","0","324","80","0","94","85","0","95","39","0","39","41","0","64","13","0","19","10","0","13"
"Palou Ave&Newhall St E-NS/PS","34","4","354","8","0","102","12","0","107","0","0","39","10","3","71","3","0","22","1","1","13"
"Palou Ave&Phelps St E-NS","35","5","384","14","2","114","9","0","116","2","1","40","5","2","74","2","0","24","3","0","16"
"Phelps St&Oakdale Ave S-NS","17","16","385","5","8","111","3","5","114","2","2","40","3","1","76","1","0","25","3","0","19"
"Phelps St&Mckinnon Ave S-NS","32","4","413","16","1","126","6","1","119","3","0","43","4","1","79","1","1","25","2","0","21"
"Phelps St&Jerrold Ave S-NS","35","2","446","23","0","149","2","1","120","5","0","48","4","1","82","0","0","25","1","0","22"
"Jerrold Ave&Quint St E-NS","4","0","450","0","0","149","0","0","120","0","0","48","4","0","86","0","0","25","0","0","22"
"Jerrold Ave&Rankin St NE-MI","12","0","462","0","0","149","3","0","123","2","0","50","6","0","92","1","0","26","0","0","22"
"Jerrold Ave&Selby St N-FS","16","1","477","5","0","154","4","1","126","3","0","53","0","0","92","0","0","26","4","0","26"
"Toland St&Jerrold Ave W-FS/BZ","45","9","513","4","2","156","7","4","129","13","1","65","15","2","105","2","0","28","4","0","30"
"Toland St&Mckinnon Ave N-NS","6","2","517","0","0","156","1","0","130","2","2","65","2","0","107","0","0","28","1","0","31"
"Toland St&Oakdale Ave N-NS","27","1","543","1","1","156","6","0","136","12","0","77","7","0","114","0","0","28","1","0","32"
"Oakdale Ave&Loomis St NE-NS/BZ","30","87","486","5","29","132","3","27","112","1","5","73","19","16","117","2","6","24","0","4","28"
"380 Bay Shore Blvd N-NS","11","2","495","2","0","134","1","0","113","2","1","74","5","1","121","0","0","24","1","0","29"
"Bay Shore Blvd&Cortland Ave NW-NS","58","26","527","21","4","151","9","5","117","9","5","78","12","7","126","4","1","27","3","4","28"
"Bay Shore Blvd&Alemany Blvd NW-NS","13","0","540","2","0","153","3","0","120","4","0","82","2","0","128","0","0","27","2","0","30"
"Crescent Ave&Putnam St N-MB","54","8","586","26","1","178","12","4","128","0","0","82","5","3","130","0","0","27","11","0","41"
"Crescent Ave&Folsom St NE-NS","56","10","632","27","1","204","10","1","137","5","2","85","5","5","130","2","1","28","7","0","48"
"Crescent Ave&Ellsworth St NE-NS","84","21","695","45","4","245","12","3","146","10","3","92","9","6","133","2","3","27","6","2","52"
"Crescent Ave&Andover St NE-NS","71","7","759","39","2","282","14","2","158","4","2","94","8","1","140","2","0","29","4","0","56"
"Crescent Ave&Roscoe St NE-NS","8","2","765","7","0","289","1","1","158","0","0","94","0","0","140","0","0","29","0","1","55"
"Crescent Ave&Murray St NE-NS","25","6","784","14","2","301","4","1","161","3","1","96","3","2","141","0","0","29","1","0","56"
"Crescent Ave&Leese St NE-NS","7","2","789","6","0","307","1","1","161","0","0","96","0","1","140","0","0","29","0","0","56"
"Crescent Ave&Mission St NE-NS/BZ","68","162","695","29","51","285","16","38","139","11","25","82","9","29","120","2","6","25","1","13","44"
"Bosworth St&Mission St NW-FS","74","35","734","39","11","313","14","7","146","8","6","84","8","9","119","2","1","26","3","1","46"
"Bosworth St&Milton St NE-NS","12","1","745","8","0","321","2","0","148","2","1","85","0","0","119","0","0","26","0","0","46"
"Bosworth St&Rotteck St NW-FS","0","2","743","0","0","321","0","0","148","0","0","85","0","0","119","0","1","25","0","1","45"
"Diamond St&Bosworth St SW-FS/BZ","396","289","850","59","137","243","51","48","151","59","24","120","168","37","250","43","9","59","16","34","27"
"Monterey Blvd&Acadia St NW-FS/BZ","6","10","846","2","0","245","1","3","149","2","1","121","1","4","247","0","1","58","0","1","26"
"Monterey Blvd&Baden St NE-NS/BB","12","21","837","9","1","253","1","0","150","0","4","117","2","13","236","0","2","56","0","1","25"
"Monterey Blvd&Congo St NE-NS","11","47","801","6","4","255","1","9","142","1","4","114","3","22","217","0","7","49","0","1","24"
"Monterey Blvd&Detroit St NW-FS/BZ","16","56","761","6","0","261","4","4","142","1","17","98","2","27","192","2","7","44","1","1","24"
"Monterey Blvd&Edna St NE-NS","15","47","729","8","7","262","6","7","141","1","9","90","0","17","175","0","4","40","0","3","21"
"Monterey Blvd&Foerster St NW-FS","59","96","692","15","23","254","27","19","149","9","11","88","4","29","150","2","11","31","2","3","20"
"Monterey Blvd&Gennessee St","32","58","666","10","13","251","11","11","149","6","10","84","3","18","135","1","4","28","1","2","19"
"Monterey Blvd&Ridgewood Ave NE-NS","16","22","660","8","2","257","2","2","149","2","5","81","2","12","125","0","1","27","2","0","21"
"Monterey Blvd&Valdez Ave NE-NS","8","18","650","0","4","253","0","2","147","6","2","85","2","9","118","0","1","26","0","0","21"
"Monterey Blvd&Plymouth Ave NE-NS","11","20","641","5","3","255","4","2","149","1","5","81","1","6","113","0","2","24","0","2","19"
"Monterey Blvd&Saint Elmo Way NE-NS","1","7","635","0","0","255","0","0","149","0","0","81","1","6","108","0","1","23","0","0","19"
"Monterey Blvd&El Verano Way NE-NS","7","29","613","3","9","249","3","5","147","0","3","78","1","8","101","0","2","21","0","2","17"
"Monterey Blvd&San Jacinto Way E-NS","4","43","574","2","27","224","1","1","147","0","5","73","1","7","95","0","3","18","0","0","17"
"Santa Clara Ave&Saint Francis Blvd","2","2","574","1","0","225","1","2","146","0","0","73","0","0","95","0","0","18","0","0","17"
"Saint Francis Blvd&Santa Ana Ave NE","1","5","570","0","4","221","0","1","145","0","0","73","1","0","96","0","0","18","0","0","17"
"Saint Francis Blvd&San Fernando Way","4","7","567","0","5","216","3","0","148","0","1","72","1","1","96","0","0","18","0","0","17"
"Sloat Blvd&West Portal Ave NW-FS","172","97","642","19","42","193","57","28","177","40","11","101","44","11","129","10","2","26","2","3","16"
"Sloat Blvd&19th Ave NE-NS/BZ","38","113","567","5","51","147","14","37","154","7","10","98","9","9","129","3","2","27","0","4","12"
"Sloat Blvd&21st Ave NW-FS/BZ","6","7","566","0","0","147","1","3","152","3","1","100","2","3","128","0","0","27","0","0","12"
"Sloat Blvd&Crestlake Dr NW-FS/BZ","4","7","563","0","0","147","2","2","152","0","2","98","2","2","128","0","0","27","0","1","11"
"Sloat Blvd&Paraiso Pl NE-NS/BZ","2","22","543","1","9","139","1","2","151","0","4","94","0","4","124","0","2","25","0","1","10"
"Sloat Blvd&Vale Ave NE-NS/BZ","7","77","473","1","63","77","1","2","150","4","4","94","1","5","120","0","3","22","0","0","10"
"Sloat Blvd&El Mirasol Pl NW-FS/BZ","2","29","446","0","6","71","2","2","150","0","6","88","0","14","106","0","1","21","0","0","10"
"Sloat Blvd&Constanso Way NW-FS/BZ","4","100","350","0","10","61","1","46","105","2","22","68","1","16","91","0","3","18","0","3","7"
"Sloat Blvd&34th Ave NW-FS/BZ","12","50","312","2","6","57","3","17","91","4","10","62","2","12","81","1","5","14","0","0","7"
"Sloat Blvd&36th Ave NW-FS/BZ","0","28","284","0","6","51","0","5","86","0","5","57","0","12","69","0","0","14","0","0","7"
"Sloat Blvd&39th Ave NW-FS/BZ","0","40","244","0","9","42","0","8","78","0","8","49","0","10","59","0","4","10","0","1","6"
"Sloat Blvd&41st Ave N-FS/BZ","2","31","215","1","5","38","0","8","70","0","6","43","1","10","50","0","1","9","0","1","5"
"Sloat Blvd&43rd Ave N-FS/BZ","1","37","179","0","5","33","0","15","55","0","7","36","1","8","43","0","2","7","0","0","5"
"Sloat Blvd&45th Ave NW-FS/BZ","5","77","107","0","12","21","0","22","33","0","18","18","1","19","25","2","4","5","2","2","5"
"Sloat Blvd&47th Ave NW-FS/BZ","2","39","70","1","8","14","0","10","23","1","6","13","0","6","19","0","4","1","0","5","0"
"Great Hwy&Sloat Blvd W-MB","0","64","4","0","13","1","0","22","1","0","12","1","0","17","1",,,,,,
"Total Passenger Boardings ","1960","2010",,"590","603",,"438","447",,"291","290",,"443","464",,"103","108",,"95","98",
"Subject to disclaimer at www.sfmta.com/tepdata",,,,,,,,,,,,,,,,,,,,,

